country,activity,year,month,date,state,region,district,school_type,treatment,treat_phase,urban,student_id,grade,level,female,class_size,multigrade,age,language,clpm,clspm,csspm,cwpm,cnonwpm,unt_orf,orf,letter_score,letter_score_pcnt,letter_time_remain,letter_attempted,letter_attempted_pcnt,letter_sound_score,letter_sound_score_pcnt,letter_sound_time_remain,letter_sound_attempted,letter_sound_attempted_pcnt,fam_word_score,fam_word_score_pcnt,fam_word_time_remain,fam_word_attempted,fam_word_attempted_pcnt,oral_read_score,oral_read_score_pcnt,oral_read_time_remain,oral_read_attempted,oral_read_attempted_pcnt,read_comp_score,read_comp_score_pcnt,read_comp_attempted,read_comp_attempted_pcnt,unt_oral_read_score,unt_oral_read_score_pcnt,unt_oral_read_time_remain,unt_oral_read_attempted,unt_oral_read_attempted_pcnt,unt_read_comp_score,unt_read_comp_score_pcnt,unt_read_comp_attempted,unt_read_comp_attempted_pcnt,list_comp_score,list_comp_score_pcnt,list_comp_attempted,list_comp_attempted_pcnt,pa_num_sound_score,pa_num_sound_score_pcnt,pa_num_sound_attempted,pa_num_sound_attempted_pcnt,pa_phon_sound_score,pa_phon_sound_score_pcnt,pa_phon_sound_attempted,pa_phon_sound_attempted_pcnt,pa_diff_init_sound_score,pa_diff_init_sound_score_pcnt,pa_diff_init_sound_attempted,pa_diff_init_sound_attempted_pcnt,pa_init_sound_score,pa_init_sound_score_pcnt,pa_init_sound_attempted,pa_init_sound_attempted_pcnt,syllable_sound_score,syllable_sound_score_pcnt,syllable_sound_time_remain,syllable_sound_attempted,syllable_sound_attempted_pcnt,vocab_word_score,vocab_word_attempted,eq_orf,eq_oral_read_score,eq_oral_read_score_pcnt,eq_oral_read_attempted,eq_oral_read_attempted_pcnt,final_weight,strata1,strata2,strata3,strata4,strata5,fpc1,fpc2,fpc3,fpc4,fpc5,su1,su2,su3,su4,su5,wt1,wt2,wt3,wt4,wt5,cot_score,cot_attempted,cot_attempted_pcnt,invent_word_score,invent_word_score_pcnt,invent_word_time_remain,invent_word_attempted,invent_word_attempted_pcnt,eq_read_comp_score,eq_read_comp_score_pcnt,eq_read_comp_attempted,eq_read_comp_attempted_pcnt,cohort,intervention,encrypted_school_code
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,SNNP (Sidama),,Satellite,Full treatment,Endline,,702050305,2,,Female,,,8,Sidamigna,27,,,0,0,,0,27,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,3,60,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,c20d2c411128c184d0707ed2d7fb4ad2
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,SNNP (Sidama),,Satellite,Full treatment,Endline,,702050306,2,,Female,,,8,Sidamigna,0,,,0,0,,0,0,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,2,40,,,,,,,6,60,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,c20d2c411128c184d0707ed2d7fb4ad2
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,SNNP (Sidama),,Satellite,Full treatment,Endline,,702050307,2,,Female,,,8,Sidamigna,36,,,12,6,,9,36,,0,,,,,,,,12,,,,,9,,,,,0,0,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,6,,0,,,,,,,,,c20d2c411128c184d0707ed2d7fb4ad2
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,SNNP (Sidama),,Satellite,Full treatment,Endline,,702050308,2,,Female,,,8,Sidamigna,14,,,0,0,,0,14,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,5,100,,,,,,,6,60,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,c20d2c411128c184d0707ed2d7fb4ad2
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030609,2,,Female,,,8,Afaan Oromo,48,,,18,21,,19,48,,0,,,,,,,,18,,0,,,19,,0,,,1,20,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,21,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030610,2,,Female,,,9,Afaan Oromo,0,,,26,18,,26,0,,0,,,,,,,,26,,0,,,26,,0,,,2,40,,,,,,,,,,,,5,100,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,18,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030611,2,,Male,,,8,Afaan Oromo,49,,,8,10,,14,49,,0,,,,,,,,8,,0,,,14,,0,,,2,40,,,,,,,,,,,,2,40,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,10,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030612,2,,Male,,,8,Afaan Oromo,45,,,5,0,,0,45,,0,,,,,,,,5,,0,,,0,,,,,0,0,,,,,,,,,,,,5,100,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030613,2,,Male,,,9,Afaan Oromo,53,,,0,0,,0,53,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,3,60,,,,,,,7,70,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030614,2,,Male,,,7,Afaan Oromo,55,,,11,14,,14,55,,0,,,,,,,,11,,0,,,14,,0,,,0,0,,,,,,,,,,,,3,60,,,,,,,7,70,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,14,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030615,2,,Male,,,8,Afaan Oromo,45,,,0,0,,0,45,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,3,60,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030616,2,,Male,,,10,Afaan Oromo,31,,,0,0,,0,31,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,5,100,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030617,2,,Male,,,8,Afaan Oromo,31,,,0,0,,0,31,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,4,80,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030618,2,,Male,,,9,Afaan Oromo,38,,,0,0,,0,38,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,4,80,,,,,,,7,70,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030619,2,,Male,,,7,Afaan Oromo,9,,,0,0,,0,9,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,4,80,,,,,,,5,50,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030620,2,,Male,,,10,Afaan Oromo,59,,,29,17,,16,59,,0,,,,,,,,29,,0,,,16,,0,,,1,20,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030621,3,,Female,,,8,Afaan Oromo,47,,,17,17,,20,47,,0,,,,,,,,17,,0,,,20,,0,,,2,40,,,,,,,,,,,,5,100,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030622,3,,Female,,,10,Afaan Oromo,67,,,33,33,,38,67,,0,,,,,,,,33,,0,,,38,,0,,,2,40,,,,,,,,,,,,5,100,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,33,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030623,3,,Female,,,8,Afaan Oromo,48,,,13,12,,8,48,,0,,,,,,,,13,,0,,,8,,0,,,2,40,,,,,,,,,,,,4,80,,,,,,,5,50,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,12,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030624,3,,Female,,,9,Afaan Oromo,52,,,27,16,,20,52,,0,,,,,,,,27,,0,,,20,,0,,,1,20,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,16,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030625,3,,Female,,,8,Afaan Oromo,59,,,0,0,,9,59,,0,,,,,,,,0,,,,,9,,0,,,1,20,,,,,,,,,,,,5,100,,,,,,,2,20,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030626,3,,Female,,,10,Afaan Oromo,85,,,27,20,,27,85,,0,,,,,,,,27,,0,,,27,,0,,,3,60,,,,,,,,,,,,5,100,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,20,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030627,3,,Female,,,10,Afaan Oromo,83,,,16,7,,18,83,,0,,,,,,,,16,,0,,,18,,0,,,1,20,,,,,,,,,,,,4,80,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,7,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030628,3,,Female,,,13,Afaan Oromo,80,,,24,12,,21,80,,0,,,,,,,,24,,0,,,21,,0,,,2,40,,,,,,,,,,,,5,100,,,,,,,4,40,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,12,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030629,3,,Male,,,7,Afaan Oromo,76,,,26,14,,26,76,,0,,,,,,,,26,,0,,,26,,0,,,1,20,,,,,,,,,,,,4,80,,,,,,,3,30,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,14,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030630,3,,Male,,,9,Afaan Oromo,62,,,0,0,,0,62,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,4,80,,,,,,,5,50,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030631,3,,Male,,,9,Afaan Oromo,76,,,20,17,,26,76,,0,,,,,,,,20,,0,,,26,,0,,,3,60,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030632,3,,Male,,,8,Afaan Oromo,89,,,9,13,,57,89,,0,,,,,,,,9,,0,,,57,,0,,,0,0,,,,,,,,,,,,5,100,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,13,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030633,3,,Male,,,9,Afaan Oromo,84,,,37,22,,42,84,,0,,,,,,,,37,,0,,,42,,0,,,3,60,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,22,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030634,3,,Male,,,10,Afaan Oromo,50,,,13,0,,8,50,,0,,,,,,,,13,,0,,,8,,0,,,2,40,,,,,,,,,,,,5,100,,,,,,,7,70,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030635,3,,Male,,,9,Afaan Oromo,47,,,7,9,,5,47,,0,,,,,,,,7,,0,,,5,,0,,,2,40,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,9,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301030636,3,,Male,,,9,Afaan Oromo,49,,,11,12,,15,49,,0,,,,,,,,11,,0,,,15,,0,,,2,40,,,,,,,,,,,,4,80,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,12,,0,,,,,,,,,bfef2186b2632564ce33c2a35d358626
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301040101,2,,Male,,,8,Afaan Oromo,57,,,2,0,,0,57,,0,,,,,,,,2,,0,,,0,,,,,0,0,,,,,,,,,,,,5,100,,,,,,,5,50,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,c46b32f1d84bfae3a377ca622c9d9fad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301040102,2,,Male,,,7,Afaan Oromo,61,,,16,16,,13,61,,0,,,,,,,,16,,0,,,13,,0,,,0,0,,,,,,,,,,,,3,60,,,,,,,7,70,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,16,,0,,,,,,,,,c46b32f1d84bfae3a377ca622c9d9fad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301040103,2,,Male,,,8,Afaan Oromo,36,,,3,2,,6,36,,0,,,,,,,,3,,0,,,6,,0,,,0,0,,,,,,,,,,,,5,100,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,2,,0,,,,,,,,,c46b32f1d84bfae3a377ca622c9d9fad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301040104,2,,Male,,,10,Afaan Oromo,24,,,0,1,,0,24,,0,,,,,,,,0,,,,,0,,0,,,0,0,,,,,,,,,,,,4,80,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,c46b32f1d84bfae3a377ca622c9d9fad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301040105,2,,Male,,,9,Afaan Oromo,68,,,29,23,,31,68,,0,,,,,,,,29,,0,,,31,,0,,,2,40,,,,,,,,,,,,3,60,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,23,,0,,,,,,,,,c46b32f1d84bfae3a377ca622c9d9fad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301040106,2,,Male,,,10,Afaan Oromo,46,,,0,0,,0,46,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,4,80,,,,,,,3,30,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,c46b32f1d84bfae3a377ca622c9d9fad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301040107,2,,Male,,,10,Afaan Oromo,70,,,7,13,,5,70,,0,,,,,,,,7,,0,,,5,,0,,,0,0,,,,,,,,,,,,3,60,,,,,,,7,70,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,13,,0,,,,,,,,,c46b32f1d84bfae3a377ca622c9d9fad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301040108,2,,Male,,,10,Afaan Oromo,64,,,28,22,,27,64,,0,,,,,,,,28,,0,,,27,,0,,,2,40,,,,,,,,,,,,3,60,,,,,,,7,70,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,22,,0,,,,,,,,,c46b32f1d84bfae3a377ca622c9d9fad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301040109,2,,Male,,,10,Afaan Oromo,101.6949158,,,56.60377502,36,,50,100,,1,,,,,,,,50,,7,,,50,,0,,,2,40,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,36,,0,,,,,,,,,c46b32f1d84bfae3a377ca622c9d9fad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301040110,2,,Male,,,7,Afaan Oromo,30,,,0,8,,3,30,,0,,,,,,,,0,,,,,3,,0,,,0,0,,,,,,,,,,,,4,80,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,8,,0,,,,,,,,,c46b32f1d84bfae3a377ca622c9d9fad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301040111,2,,Female,,,10,Afaan Oromo,38,,,0,0,,0,38,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,2,40,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,c46b32f1d84bfae3a377ca622c9d9fad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301040112,2,,Female,,,8,Afaan Oromo,27,,,0,0,,0,27,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,3,60,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,c46b32f1d84bfae3a377ca622c9d9fad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301040113,2,,Female,,,8,Afaan Oromo,38,,,1,0,,0,38,,0,,,,,,,,1,,0,,,0,,,,,0,0,,,,,,,,,,,,4,80,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,c46b32f1d84bfae3a377ca622c9d9fad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301040114,2,,Female,,,8,Afaan Oromo,32,,,0,0,,0,32,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,2,40,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,c46b32f1d84bfae3a377ca622c9d9fad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301040115,2,,Female,,,8,Afaan Oromo,47,,,0,0,,0,47,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,3,60,,,,,,,6,60,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,c46b32f1d84bfae3a377ca622c9d9fad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301040116,2,,Female,,,9,Afaan Oromo,32,,,3,3,,0,32,,0,,,,,,,,3,,0,,,0,,,,,0,0,,,,,,,,,,,,2,40,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,3,,0,,,,,,,,,c46b32f1d84bfae3a377ca622c9d9fad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301040117,2,,Female,,,12,Afaan Oromo,6,,,0,0,,0,6,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,1,20,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,c46b32f1d84bfae3a377ca622c9d9fad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301040118,2,,Female,,,10,Afaan Oromo,6,,,0,0,,0,6,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,4,80,,,,,,,6,60,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,c46b32f1d84bfae3a377ca622c9d9fad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301040119,2,,Female,,,9,Afaan Oromo,37,,,0,0,,3,37,,0,,,,,,,,0,,,,,3,,0,,,2,40,,,,,,,,,,,,4,80,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,c46b32f1d84bfae3a377ca622c9d9fad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301040120,2,,Female,,,11,Afaan Oromo,22,,,0,0,,0,22,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,2,40,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,c46b32f1d84bfae3a377ca622c9d9fad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301040121,3,,Male,,,9,Afaan Oromo,87,,,29,19,,32,87,,0,,,,,,,,29,,0,,,32,,0,,,2,40,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,19,,0,,,,,,,,,c46b32f1d84bfae3a377ca622c9d9fad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301040122,3,,Male,,,9,Afaan Oromo,86,,,50.6896553,29,,54.91525269,86,,0,,,,,,,,49,,2,,,54,,1,,,4,80,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,29,,0,,,,,,,,,c46b32f1d84bfae3a377ca622c9d9fad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301040123,3,,Male,,,9,Afaan Oromo,88,,,24,23,,18,88,,0,,,,,,,,24,,0,,,18,,0,,,0,0,,,,,,,,,,,,3,60,,,,,,,3,30,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,23,,0,,,,,,,,,c46b32f1d84bfae3a377ca622c9d9fad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301040124,3,,Male,,,9,Afaan Oromo,79,,,15,16,,15,79,,0,,,,,,,,15,,0,,,15,,0,,,0,0,,,,,,,,,,,,5,100,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,16,,0,,,,,,,,,c46b32f1d84bfae3a377ca622c9d9fad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Control,Control,Endline,,1301040125,3,,Male,,,9,Afaan Oromo,94,,,45,29,,43,94,,0,,,,,,,,45,,0,,,43,,0,,,4,80,,,,,,,,,,,,5,100,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,29,,0,,,,,,,,,c46b32f1d84bfae3a377ca622c9d9fad
